MMKB08:000095329:mpeg21:a0003	1878	Arnhemsche courant	17) DE NABOB. Parijsche zeden, door ALPHONSE DAUDET.	artikel	0.9285120532003325	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000097665:mpeg21:a0034	1880	Arnhemsche courant	Gemengde berigten.	artikel	0.9352941176470588	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000140690:mpeg21:a0002	1888	Delftsche courant	Binnenlandsche Berichten. DELFT, 21 Augustus 1888.	artikel	0.9514634146341463	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000096829:mpeg21:a0004	1908	Arnhemsche courant	NIEUWS UIT GEMEENTE EN PROVINCIE. Gemeente-Werklieden.	artikel	0.9441340782122905	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000103280:mpeg21:a0027	1920	Arnhemsche courant	Buitenland. Vragen van den Dag.	artikel	0.9466666666666667	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000106939:mpeg21:a0008	1878	Arnhemsche courant	Buitenland. Frankrijk.	artikel	0.9340584636301835	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000113330:mpeg21:a0002	1873	Delftsche courant	Binnenlandsche Berigten. DELFT 10 Julij 1873.	artikel	0.9642306506321308	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000113650:mpeg21:a0023	1913	Delftsche courant	DELFTSCHE COURANT van Woensdag 26 Februari 1913 72e Jaargang. No. 48. Tweede Blad. BRIEVEN UIT PARIJS.	artikel	0.9375	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000116226:mpeg21:a0002	1877	Delftsche courant	Binnenlandsche Berigten. DELFT, 14 Augustus 1877.	artikel	0.9468123861566484	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000116797:mpeg21:a0001	1872	Delftsche courant	Buitenlandsch Overzigt.	artikel	0.9500342231348392	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000117894:mpeg21:a0001	1911	Delftsche courant	Dit nommer bestaat uit TWEE Bladen. Eerste Blad. ENGELSCHE BRIEVEN. Londen, 4 October 1911. Uit Engelands rechtspleging.	artikel	0.9637742207245156	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000118011:mpeg21:a0001	1882	Delftsche courant	Binnenlandsche Berichten. DELFT, 16 October 1882.	artikel	0.9464454976303317	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000120002:mpeg21:a0038	1903	Delftsche courant	Het ceremonieel der Pauselijke kroning	artikel	0.8395209580838323	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000127100:mpeg21:a0019	1914	De Preanger-bode	Het dokument van Fabre.	artikel	0.9212792127921279	nl	06_Hunt_economical	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000137543:mpeg21:a0014	1907	Delftsche courant	Tweede Blad. PARUSCHE KRONIEK.	artikel	0.9641097818437719	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000129773:mpeg21:a0008	1918	De Preanger-bode	TELEGRAMMEN Reuterdienst, Speciale en Extra oorlogstelegrammen van de Preangerbode. Van het Westfront.	artikel	0.9179452968645764	nl	06_Hunt_economical	\N	Nederlands-Indië / Indonesië	\N	\N
MMKB08:000139804:mpeg21:a0004	1888	Delftsche courant	Binnenlandsche Berichten. DELFT, 13 Maart 1888 Eerste Kamer.	artikel	0.9289548468582255	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMKB08:000142256:mpeg21:a0013	1885	Nederlandsche staatscourant	No. 7. AANKONDIGING van de beschrijving en afbeelding van handels- en fabrieksmerken, van welker inzending ter griffie van de arrondissements-rechtbanken aanteekening is gehouden, krachtens de wet van 25 Mei 1880 (Staatsblad no. 85). 2352.	artikel	0.9043993231810491	nl	06_Hunt_economical	\N	Landelijk	\N	\N
MMKB08:000188279:mpeg21:a0068	1906	Verzameling van verslagen en rapporten behoorende bij de Nederlandsche Staatscourant	Ter vertaling in het Fransch. (3½ uur.)	artikel	0.9425	nl	06_Hunt_economical	\N	Landelijk	\N	\N
MMRANM02:000008890:mpeg21:a0030	1907	Provinciale Geldersche en Nijmeegsche courant	Rubriek voor Vrouwen.	artikel	0.9304461942257218	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMRANM02:000014576:mpeg21:a0034	1911	Provinciale Geldersche en Nijmeegsche courant	ALGEMEEN OVERZICHT. ENGELAND.	artikel	0.9538002980625931	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMRANM02:000015971:mpeg21:a0031	1913	Provinciale Geldersche en Nijmeegsche courant	TWEEDE BLAD. Buitenland. ALGEMEEN OVERZICHT. PRUISEN.	artikel	0.9430939226519337	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
